row,item,version,letter,sentence,sentence_spr,qm0,im_jahr,year,perfect,pp,det_nom,objnp,qm1,fact,qm2,verb,comma,qm3,spillover_verb,name,real_name,wrong_name,name_match,spillover_pp,full_sentence,condition,list,life_status,yes_F,yes_J,life_mismatch,fact_mismatch,type,created,occupation,file_name,year_time,fact_time,year_fact,Asterisk
970,39,14,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Sergei Eisenstein,post-task,post-task,life mismatch,post-task,post-task,life mismatch,7,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
978,44,13,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Kate Winslet,post-task,post-task,life mismatch,post-task,post-task,life mismatch,7,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
987,59,11,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Humphrey Bogart,post-task,post-task,life mismatch,post-task,post-task,life mismatch,7,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
950,15,19,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Mark Zuckerberg,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,7,alive,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
958,25,20,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Marlon Brando,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,7,dead,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
975,42,17,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Elizabeth Taylor,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,7,dead,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
984,58,18,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Orson Welles,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,7,dead,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
991,68,16,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Ernest Hemingway,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,7,dead,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
951,15,36,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Aretha Franklin,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
954,17,30,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Cristiano Ronaldo,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
955,17,33,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Abraham Lincoln,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
959,25,35,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Christopher Lee,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
962,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
963,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
967,35,28,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Angela Merkel,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
968,35,38,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Anne Frank,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
971,39,34,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Tupac,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
972,39,37,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Ludwig van Beethoven,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
976,42,22,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Meryl Streep,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
977,42,32,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Nikola Tesla,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
979,44,39,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Agatha Christie,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
980,44,40,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,William Shakespeare,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
985,58,23,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Axl Rose,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
986,58,25,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Avril Lavigne,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
988,59,26,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Björk,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
989,59,31,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Malcolm X,post-task,post-task,real,post-task,post-task,real,7,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
992,68,24,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Denzel Washington,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
994,84,27,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Haruki Murakami,post-task,post-task,real,post-task,post-task,real,7,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
997,10000,51,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,void,post-task,post-task,void,post-task,post-task,void,7,void,post-task,post-task,void,void,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
998,10,9,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Anthony Perkins,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,8,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
1007,20,10,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Charlotte Roche,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,8,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
1015,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Adam Sandler,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,8,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
1025,40,6,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Serena Williams,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,8,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
1034,50,7,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Niki Lauda,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,8,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
